doj,srcid,destid,final_seatcount
2024-08-05,36,22,1385.0
2024-08-05,2,14,825.0
2024-08-05,1,2,1060.0
2024-08-05,17,23,1800.0
2024-08-05,4,29,1425.0
2024-08-05,2,24,870.0
2024-08-05,44,45,1595.0
2024-08-05,47,10,1305.0
2024-08-05,38,36,895.0
2024-08-05,19,30,1150.0
2024-08-06,45,46,3610.0
2024-08-06,46,45,3964.0
2024-08-06,45,47,3688.0
2024-08-06,47,45,3396.0
2024-08-06,46,9,3597.0
2024-08-06,9,46,3741.0
2024-08-06,46,48,3537.0
2024-08-06,48,46,3813.0
2024-08-06,45,9,2454.0
2024-08-06,9,45,3246.0
2024-08-06,47,5,3411.0
2024-08-06,5,47,2619.0
2024-08-06,46,44,2384.0
2024-08-06,46,35,2508.0
2024-08-06,45,28,2112.0
2024-08-06,35,46,2196.0
2024-08-06,44,46,2280.0
2024-08-06,2,40,1640.0
2024-08-06,11,36,1724.0
2024-08-06,19,32,1860.0
2024-08-06,36,11,1448.0
2024-08-06,28,45,1652.0
2024-08-06,2,30,1060.0
2024-08-06,40,2,1584.0
2024-08-06,30,2,1208.0
2024-08-06,32,19,1404.0
2024-08-06,12,36,1412.0
2024-08-06,47,43,2296.0
2024-08-06,13,23,1520.0
2024-08-06,36,7,1568.0
2024-08-06,43,47,1808.0
2024-08-06,7,36,1056.0
2024-08-06,36,12,1160.0
2024-08-06,46,18,1436.0
2024-08-06,18,46,1768.0
2024-08-06,45,48,1176.0
2024-08-06,45,42,1268.0
2024-08-06,23,25,640.0
2024-08-06,48,45,1808.0
2024-08-06,42,45,1428.0
2024-08-06,2,47,1530.0
2024-08-06,3,45,1296.0
2024-08-06,46,15,1316.0
2024-08-06,45,34,875.0
2024-08-06,47,2,1275.0
2024-08-06,34,45,1140.0
2024-08-06,47,28,2540.0
2024-08-06,45,3,1580.0
2024-08-06,47,46,1360.0
2024-08-06,2,16,1200.0
2024-08-06,25,23,408.0
2024-08-06,46,26,1540.0
2024-08-06,36,27,896.0
2024-08-06,16,2,1390.0
2024-08-06,23,13,1380.0
2024-08-06,2,31,1004.0
2024-08-06,26,46,1560.0
2024-08-06,31,2,628.0
2024-08-06,15,46,1532.0
2024-08-06,30,14,1196.0
2024-08-06,2,19,1245.0
2024-08-06,28,47,1650.0
2024-08-06,47,3,1725.0
2024-08-06,45,5,1855.0
2024-08-06,36,37,126.0
2024-08-06,46,47,1500.0
2024-08-06,5,45,1365.0
2024-08-06,46,20,1230.0
2024-08-06,3,47,1275.0
2024-08-06,20,46,2275.0
2024-08-06,19,2,1090.0
2024-08-06,27,36,1425.0
2024-08-06,14,30,1165.0
2024-08-06,45,39,1000.0
2024-08-06,39,45,1332.0
2024-08-06,36,41,344.0
2024-08-06,2,21,1245.0
2024-08-06,8,47,1395.0
2024-08-06,47,6,1715.0
2024-08-06,41,36,304.0
2024-08-06,2,1,1115.0
2024-08-06,37,36,88.0
2024-08-06,47,30,1185.0
2024-08-06,47,8,1435.0
2024-08-06,22,36,1080.0
2024-08-06,6,47,1155.0
2024-08-06,46,33,875.0
2024-08-06,45,44,1105.0
2024-08-06,33,46,1115.0
2024-08-06,21,2,910.0
2024-08-06,36,22,1150.0
2024-08-06,2,14,1135.0
2024-08-06,1,2,1230.0
2024-08-06,17,23,1665.0
2024-08-06,4,29,1010.0
2024-08-06,2,24,865.0
2024-08-06,44,45,1445.0
2024-08-06,47,10,1495.0
2024-08-06,38,36,630.0
2024-08-06,19,30,635.0
2024-08-07,45,46,3162.0
2024-08-07,46,45,3656.0
2024-08-07,45,47,3990.0
2024-08-07,47,45,3384.0
2024-08-07,46,9,4434.0
2024-08-07,9,46,3564.0
2024-08-07,46,48,4137.0
2024-08-07,48,46,3471.0
2024-08-07,45,9,2724.0
2024-08-07,9,45,2697.0
2024-08-07,47,5,3804.0
2024-08-07,5,47,2862.0
2024-08-07,46,44,2984.0
2024-08-07,46,35,2292.0
2024-08-07,45,28,2436.0
2024-08-07,35,46,1908.0
2024-08-07,44,46,1816.0
2024-08-07,2,40,2004.0
2024-08-07,11,36,1712.0
2024-08-07,19,32,1732.0
2024-08-07,36,11,1576.0
2024-08-07,28,45,1888.0
2024-08-07,2,30,1168.0
2024-08-07,40,2,1636.0
2024-08-07,30,2,1248.0
2024-08-07,32,19,1484.0
2024-08-07,12,36,1348.0
2024-08-07,47,43,2776.0
2024-08-07,13,23,1684.0
2024-08-07,36,7,1188.0
2024-08-07,43,47,1988.0
2024-08-07,7,36,1092.0
2024-08-07,36,12,1228.0
2024-08-07,46,18,1624.0
2024-08-07,18,46,1840.0
2024-08-07,45,48,1428.0
2024-08-07,45,42,1688.0
2024-08-07,23,25,572.0
2024-08-07,48,45,1352.0
2024-08-07,42,45,1260.0
2024-08-07,2,47,1620.0
2024-08-07,3,45,1664.0
2024-08-07,46,15,1536.0
2024-08-07,45,34,1185.0
2024-08-07,47,2,1130.0
2024-08-07,34,45,825.0
2024-08-07,47,28,2945.0
2024-08-07,45,3,2248.0
2024-08-07,47,46,1560.0
2024-08-07,2,16,1275.0
2024-08-07,25,23,632.0
2024-08-07,46,26,1555.0
2024-08-07,36,27,996.0
2024-08-07,16,2,1180.0
2024-08-07,23,13,1555.0
2024-08-07,2,31,1148.0
2024-08-07,26,46,1480.0
2024-08-07,31,2,732.0
2024-08-07,15,46,1212.0
2024-08-07,30,14,1064.0
2024-08-07,2,19,1800.0
2024-08-07,28,47,2670.0
2024-08-07,47,3,2130.0
2024-08-07,45,5,2550.0
2024-08-07,36,37,144.0
2024-08-07,46,47,1490.0
2024-08-07,5,45,1590.0
2024-08-07,46,20,1340.0
2024-08-07,3,47,1490.0
2024-08-07,20,46,1630.0
2024-08-07,19,2,1245.0
2024-08-07,27,36,1335.0
2024-08-07,14,30,1325.0
2024-08-07,45,39,1404.0
2024-08-07,39,45,1136.0
2024-08-07,36,41,348.0
2024-08-07,2,21,1240.0
2024-08-07,8,47,1535.0
2024-08-07,47,6,1745.0
2024-08-07,41,36,236.0
2024-08-07,2,1,1135.0
2024-08-07,37,36,80.0
2024-08-07,47,30,1265.0
2024-08-07,47,8,1750.0
2024-08-07,22,36,1155.0
2024-08-07,6,47,1505.0
2024-08-07,46,33,1375.0
2024-08-07,45,44,1355.0
2024-08-07,33,46,1025.0
2024-08-07,21,2,890.0
2024-08-07,36,22,955.0
2024-08-07,2,14,1035.0
2024-08-07,1,2,1030.0
2024-08-07,17,23,1105.0
2024-08-07,4,29,970.0
2024-08-07,2,24,1000.0
2024-08-07,44,45,1185.0
2024-08-07,47,10,1470.0
2024-08-07,38,36,605.0
2024-08-07,19,30,905.0
2024-08-08,45,46,4724.0
2024-08-08,46,45,3268.0
2024-08-08,45,47,5070.0
2024-08-08,47,45,3908.0
2024-08-08,46,9,4986.0
2024-08-08,9,46,3480.0
2024-08-08,46,48,5319.0
2024-08-08,48,46,2832.0
2024-08-08,45,9,3642.0
2024-08-08,9,45,2343.0
2024-08-08,47,5,4194.0
2024-08-08,5,47,2922.0
2024-08-08,46,44,3388.0
2024-08-08,46,35,3140.0
2024-08-08,45,28,2972.0
2024-08-08,35,46,1724.0
2024-08-08,44,46,1816.0
2024-08-08,2,40,2056.0
2024-08-08,11,36,1720.0
2024-08-08,19,32,1920.0
2024-08-08,36,11,1624.0
2024-08-08,28,45,1816.0
2024-08-08,2,30,1248.0
2024-08-08,40,2,1892.0
2024-08-08,30,2,992.0
2024-08-08,32,19,1600.0
2024-08-08,12,36,1408.0
2024-08-08,47,43,2708.0
2024-08-08,13,23,1384.0
2024-08-08,36,7,1388.0
2024-08-08,43,47,2276.0
2024-08-08,7,36,1236.0
2024-08-08,36,12,1304.0
2024-08-08,46,18,2056.0
2024-08-08,18,46,1196.0
2024-08-08,45,48,2516.0
2024-08-08,45,42,1836.0
2024-08-08,23,25,608.0
2024-08-08,48,45,1180.0
2024-08-08,42,45,1228.0
2024-08-08,2,47,1650.0
2024-08-08,3,45,1592.0
2024-08-08,46,15,1932.0
2024-08-08,45,34,1450.0
2024-08-08,47,2,1625.0
2024-08-08,34,45,1015.0
2024-08-08,47,28,2850.0
2024-08-08,45,3,2324.0
2024-08-08,47,46,1855.0
2024-08-08,2,16,1495.0
2024-08-08,25,23,384.0
2024-08-08,46,26,1760.0
2024-08-08,36,27,1192.0
2024-08-08,16,2,1075.0
2024-08-08,23,13,1305.0
2024-08-08,2,31,1276.0
2024-08-08,26,46,1650.0
2024-08-08,31,2,880.0
2024-08-08,15,46,916.0
2024-08-08,30,14,1332.0
2024-08-08,2,19,2115.0
2024-08-08,28,47,2045.0
2024-08-08,47,3,2165.0
2024-08-08,45,5,2365.0
2024-08-08,36,37,138.0
2024-08-08,46,47,1935.0
2024-08-08,5,45,1580.0
2024-08-08,46,20,1865.0
2024-08-08,3,47,1620.0
2024-08-08,20,46,1285.0
2024-08-08,19,2,1220.0
2024-08-08,27,36,1100.0
2024-08-08,14,30,1570.0
2024-08-08,45,39,1612.0
2024-08-08,39,45,964.0
2024-08-08,36,41,432.0
2024-08-08,2,21,1215.0
2024-08-08,8,47,1565.0
2024-08-08,47,6,1915.0
2024-08-08,41,36,260.0
2024-08-08,2,1,1295.0
2024-08-08,37,36,62.0
2024-08-08,47,30,1415.0
2024-08-08,47,8,2005.0
2024-08-08,22,36,820.0
2024-08-08,6,47,1415.0
2024-08-08,46,33,2180.0
2024-08-08,45,44,1905.0
2024-08-08,33,46,795.0
2024-08-08,21,2,670.0
2024-08-08,36,22,950.0
2024-08-08,2,14,1025.0
2024-08-08,1,2,1095.0
2024-08-08,17,23,1220.0
2024-08-08,4,29,985.0
2024-08-08,2,24,1055.0
2024-08-08,44,45,1140.0
2024-08-08,47,10,1850.0
2024-08-08,38,36,635.0
2024-08-08,19,30,845.0
2024-08-09,45,46,5644.0
2024-08-09,46,45,4400.0
2024-08-09,45,47,7714.0
2024-08-09,47,45,4774.0
2024-08-09,46,9,7551.0
2024-08-09,9,46,4506.0
2024-08-09,46,48,6282.0
2024-08-09,48,46,3633.0
2024-08-09,45,9,4833.0
2024-08-09,9,45,2904.0
2024-08-09,47,5,5622.0
2024-08-09,5,47,3840.0
2024-08-09,46,44,5776.0
2024-08-09,46,35,4900.0
2024-08-09,45,28,5264.0
2024-08-09,35,46,2004.0
2024-08-09,44,46,2800.0
2024-08-09,2,40,3772.0
2024-08-09,11,36,1904.0
2024-08-09,19,32,2768.0
2024-08-09,36,11,2160.0
2024-08-09,28,45,1680.0
2024-08-09,2,30,2368.0
2024-08-09,40,2,2360.0
2024-08-09,30,2,2148.0
2024-08-09,32,19,1756.0
2024-08-09,12,36,1612.0
2024-08-09,47,43,4464.0
2024-08-09,13,23,2112.0
2024-08-09,36,7,1772.0
2024-08-09,43,47,3024.0
2024-08-09,7,36,1544.0
2024-08-09,36,12,2148.0
2024-08-09,46,18,3352.0
2024-08-09,18,46,1520.0
2024-08-09,45,48,2560.0
2024-08-09,45,42,2092.0
2024-08-09,23,25,808.0
2024-08-09,48,45,1584.0
2024-08-09,42,45,1324.0
2024-08-09,2,47,2755.0
2024-08-09,3,45,1612.0
2024-08-09,46,15,2568.0
2024-08-09,45,34,2565.0
2024-08-09,47,2,2245.0
2024-08-09,34,45,1385.0
2024-08-09,47,28,3985.0
2024-08-09,45,3,2808.0
2024-08-09,47,46,2460.0
2024-08-09,2,16,2235.0
2024-08-09,25,23,740.0
2024-08-09,46,26,2125.0
2024-08-09,36,27,1424.0
2024-08-09,16,2,1790.0
2024-08-09,23,13,2335.0
2024-08-09,2,31,1444.0
2024-08-09,26,46,2040.0
2024-08-09,31,2,1068.0
2024-08-09,15,46,1124.0
2024-08-09,30,14,2204.0
2024-08-09,2,19,3175.0
2024-08-09,28,47,1945.0
2024-08-09,47,3,2895.0
2024-08-09,45,5,3525.0
2024-08-09,36,37,156.0
2024-08-09,46,47,2225.0
2024-08-09,5,45,1670.0
2024-08-09,46,20,2310.0
2024-08-09,3,47,1665.0
2024-08-09,20,46,1360.0
2024-08-09,19,2,1775.0
2024-08-09,27,36,1315.0
2024-08-09,14,30,1515.0
2024-08-09,45,39,2448.0
2024-08-09,39,45,1184.0
2024-08-09,36,41,948.0
2024-08-09,2,21,1755.0
2024-08-09,8,47,1950.0
2024-08-09,47,6,2635.0
2024-08-09,41,36,396.0
2024-08-09,2,1,1470.0
2024-08-09,37,36,102.0
2024-08-09,47,30,1995.0
2024-08-09,47,8,2260.0
2024-08-09,22,36,1805.0
2024-08-09,6,47,1680.0
2024-08-09,46,33,3050.0
2024-08-09,45,44,1915.0
2024-08-09,33,46,1280.0
2024-08-09,21,2,1015.0
2024-08-09,36,22,1595.0
2024-08-09,2,14,1910.0
2024-08-09,1,2,1435.0
2024-08-09,17,23,1290.0
2024-08-09,4,29,1445.0
2024-08-09,2,24,1645.0
2024-08-09,44,45,1010.0
2024-08-09,47,10,2085.0
2024-08-09,38,36,725.0
2024-08-09,19,30,905.0
2024-08-10,45,46,4556.0
2024-08-10,46,45,3388.0
2024-08-10,45,47,4978.0
2024-08-10,47,45,4300.0
2024-08-10,46,9,4413.0
2024-08-10,9,46,3741.0
2024-08-10,46,48,5127.0
2024-08-10,48,46,3537.0
2024-08-10,45,9,3504.0
2024-08-10,9,45,2598.0
2024-08-10,47,5,5457.0
2024-08-10,5,47,3438.0
2024-08-10,46,44,4552.0
2024-08-10,46,35,3028.0
2024-08-10,45,28,3656.0
2024-08-10,35,46,2076.0
2024-08-10,44,46,2280.0
2024-08-10,2,40,3276.0
2024-08-10,11,36,1608.0
2024-08-10,19,32,3376.0
2024-08-10,36,11,1948.0
2024-08-10,28,45,1980.0
2024-08-10,2,30,2812.0
2024-08-10,40,2,2200.0
2024-08-10,30,2,2608.0
2024-08-10,32,19,2212.0
2024-08-10,12,36,1796.0
2024-08-10,47,43,3028.0
2024-08-10,13,23,2576.0
2024-08-10,36,7,1792.0
2024-08-10,43,47,3148.0
2024-08-10,7,36,1788.0
2024-08-10,36,12,2288.0
2024-08-10,46,18,2880.0
2024-08-10,18,46,1716.0
2024-08-10,45,48,2040.0
2024-08-10,45,42,1668.0
2024-08-10,23,25,616.0
2024-08-10,48,45,1584.0
2024-08-10,42,45,1980.0
2024-08-10,2,47,1765.0
2024-08-10,3,45,1552.0
2024-08-10,46,15,1800.0
2024-08-10,45,34,1480.0
2024-08-10,47,2,1445.0
2024-08-10,34,45,1145.0
2024-08-10,47,28,2615.0
2024-08-10,45,3,2188.0
2024-08-10,47,46,2175.0
2024-08-10,2,16,1730.0
2024-08-10,25,23,708.0
2024-08-10,46,26,1955.0
2024-08-10,36,27,1444.0
2024-08-10,16,2,1325.0
2024-08-10,23,13,2650.0
2024-08-10,2,31,1196.0
2024-08-10,26,46,2200.0
2024-08-10,31,2,1188.0
2024-08-10,15,46,1428.0
2024-08-10,30,14,1452.0
2024-08-10,2,19,2360.0
2024-08-10,28,47,2275.0
2024-08-10,47,3,2005.0
2024-08-10,45,5,2455.0
2024-08-10,36,37,147.0
2024-08-10,46,47,1635.0
2024-08-10,5,45,2350.0
2024-08-10,46,20,1805.0
2024-08-10,3,47,1565.0
2024-08-10,20,46,1705.0
2024-08-10,19,2,1465.0
2024-08-10,27,36,1690.0
2024-08-10,14,30,1310.0
2024-08-10,45,39,1508.0
2024-08-10,39,45,1212.0
2024-08-10,36,41,892.0
2024-08-10,2,21,1500.0
2024-08-10,8,47,2160.0
2024-08-10,47,6,2530.0
2024-08-10,41,36,388.0
2024-08-10,2,1,1135.0
2024-08-10,37,36,72.0
2024-08-10,47,30,1780.0
2024-08-10,47,8,1890.0
2024-08-10,22,36,1705.0
2024-08-10,6,47,1610.0
2024-08-10,46,33,1680.0
2024-08-10,45,44,1775.0
2024-08-10,33,46,1380.0
2024-08-10,21,2,1100.0
2024-08-10,36,22,1315.0
2024-08-10,2,14,1550.0
2024-08-10,1,2,885.0
2024-08-10,17,23,1735.0
2024-08-10,4,29,1665.0
2024-08-10,2,24,1385.0
2024-08-10,44,45,1320.0
2024-08-10,47,10,1715.0
2024-08-10,38,36,750.0
2024-08-10,19,30,1095.0
2024-08-11,45,46,5578.0
2024-08-11,46,45,5746.0
2024-08-11,45,47,4764.0
2024-08-11,47,45,5830.0
2024-08-11,46,9,5832.0
2024-08-11,9,46,7533.0
2024-08-11,46,48,4785.0
2024-08-11,48,46,6675.0
2024-08-11,45,9,3054.0
2024-08-11,9,45,4659.0
2024-08-11,47,5,4500.0
2024-08-11,5,47,5439.0
2024-08-11,46,44,4472.0
2024-08-11,46,35,2280.0
2024-08-11,45,28,2452.0
2024-08-11,35,46,5708.0
2024-08-11,44,46,6016.0
2024-08-11,2,40,2896.0
2024-08-11,11,36,2388.0
2024-08-11,19,32,2468.0
2024-08-11,36,11,1936.0
2024-08-11,28,45,4524.0
2024-08-11,2,30,3484.0
2024-08-11,40,2,2632.0
2024-08-11,30,2,2276.0
2024-08-11,32,19,2532.0
2024-08-11,12,36,3660.0
2024-08-11,47,43,2812.0
2024-08-11,13,23,3072.0
2024-08-11,36,7,1856.0
2024-08-11,43,47,3452.0
2024-08-11,7,36,1996.0
2024-08-11,36,12,2040.0
2024-08-11,46,18,2156.0
2024-08-11,18,46,3904.0
2024-08-11,45,48,1904.0
2024-08-11,45,42,2000.0
2024-08-11,23,25,824.0
2024-08-11,48,45,2408.0
2024-08-11,42,45,2780.0
2024-08-11,2,47,2095.0
2024-08-11,3,45,2292.0
2024-08-11,46,15,1668.0
2024-08-11,45,34,1845.0
2024-08-11,47,2,1950.0
2024-08-11,34,45,2110.0
2024-08-11,47,28,2765.0
2024-08-11,45,3,1440.0
2024-08-11,47,46,2310.0
2024-08-11,2,16,1815.0
2024-08-11,25,23,688.0
2024-08-11,46,26,2050.0
2024-08-11,36,27,1076.0
2024-08-11,16,2,2415.0
2024-08-11,23,13,1920.0
2024-08-11,2,31,1356.0
2024-08-11,26,46,2265.0
2024-08-11,31,2,1564.0
2024-08-11,15,46,2344.0
2024-08-11,30,14,1352.0
2024-08-11,2,19,2560.0
2024-08-11,28,47,3550.0
2024-08-11,47,3,2045.0
2024-08-11,45,5,2160.0
2024-08-11,36,37,105.0
2024-08-11,46,47,1590.0
2024-08-11,5,45,2805.0
2024-08-11,46,20,2050.0
2024-08-11,3,47,2795.0
2024-08-11,20,46,2500.0
2024-08-11,19,2,1580.0
2024-08-11,27,36,1585.0
2024-08-11,14,30,2690.0
2024-08-11,45,39,1444.0
2024-08-11,39,45,2716.0
2024-08-11,36,41,428.0
2024-08-11,2,21,1465.0
2024-08-11,8,47,3045.0
2024-08-11,47,6,1695.0
2024-08-11,41,36,536.0
2024-08-11,2,1,1545.0
2024-08-11,37,36,106.0
2024-08-11,47,30,2075.0
2024-08-11,47,8,1855.0
2024-08-11,22,36,1510.0
2024-08-11,6,47,2310.0
2024-08-11,46,33,1355.0
2024-08-11,45,44,1515.0
2024-08-11,33,46,3620.0
2024-08-11,21,2,1860.0
2024-08-11,36,22,1565.0
2024-08-11,2,14,1365.0
2024-08-11,1,2,1355.0
2024-08-11,17,23,1630.0
2024-08-11,4,29,1305.0
2024-08-11,2,24,1375.0
2024-08-11,44,45,2030.0
2024-08-11,47,10,1375.0
2024-08-11,38,36,1105.0
2024-08-11,19,30,1170.0
2024-08-12,45,46,3864.0
2024-08-12,46,45,4222.0
2024-08-12,45,47,3638.0
2024-08-12,47,45,4188.0
2024-08-12,46,9,4389.0
2024-08-12,9,46,4827.0
2024-08-12,46,48,4350.0
2024-08-12,48,46,3864.0
2024-08-12,45,9,2637.0
2024-08-12,9,45,3057.0
2024-08-12,47,5,3192.0
2024-08-12,5,47,3879.0
2024-08-12,46,44,3276.0
2024-08-12,46,35,1820.0
2024-08-12,45,28,1928.0
2024-08-12,35,46,3152.0
2024-08-12,44,46,2800.0
2024-08-12,2,40,2612.0
2024-08-12,11,36,1636.0
2024-08-12,19,32,2680.0
2024-08-12,36,11,1876.0
2024-08-12,28,45,2468.0
2024-08-12,2,30,2028.0
2024-08-12,40,2,2044.0
2024-08-12,30,2,1732.0
2024-08-12,32,19,2284.0
2024-08-12,12,36,2096.0
2024-08-12,47,43,2400.0
2024-08-12,13,23,3000.0
2024-08-12,36,7,1412.0
2024-08-12,43,47,2424.0
2024-08-12,7,36,1244.0
2024-08-12,36,12,1380.0
2024-08-12,46,18,2112.0
2024-08-12,18,46,2232.0
2024-08-12,45,48,1836.0
2024-08-12,45,42,1932.0
2024-08-12,23,25,664.0
2024-08-12,48,45,1780.0
2024-08-12,42,45,1868.0
2024-08-12,2,47,1630.0
2024-08-12,3,45,1904.0
2024-08-12,46,15,1640.0
2024-08-12,45,34,1455.0
2024-08-12,47,2,1515.0
2024-08-12,34,45,1195.0
2024-08-12,47,28,2395.0
2024-08-12,45,3,1816.0
2024-08-12,47,46,1850.0
2024-08-12,2,16,1535.0
2024-08-12,25,23,504.0
2024-08-12,46,26,1785.0
2024-08-12,36,27,1088.0
2024-08-12,16,2,1330.0
2024-08-12,23,13,2315.0
2024-08-12,2,31,1252.0
2024-08-12,26,46,1670.0
2024-08-12,31,2,884.0
2024-08-12,15,46,1512.0
2024-08-12,30,14,1296.0
2024-08-12,2,19,2575.0
2024-08-12,28,47,2425.0
2024-08-12,47,3,1385.0
2024-08-12,45,5,1790.0
2024-08-12,36,37,126.0
2024-08-12,46,47,1530.0
2024-08-12,5,45,2210.0
2024-08-12,46,20,2095.0
2024-08-12,3,47,1640.0
2024-08-12,20,46,1820.0
2024-08-12,19,2,1005.0
2024-08-12,27,36,1370.0
2024-08-12,14,30,1565.0
2024-08-12,45,39,1364.0
2024-08-12,39,45,1868.0
2024-08-12,36,41,344.0
2024-08-12,2,21,1490.0
2024-08-12,8,47,2010.0
2024-08-12,47,6,1510.0
2024-08-12,41,36,252.0
2024-08-12,2,1,1440.0
2024-08-12,37,36,80.0
2024-08-12,47,30,1655.0
2024-08-12,47,8,1145.0
2024-08-12,22,36,1100.0
2024-08-12,6,47,1715.0
2024-08-12,46,33,1055.0
2024-08-12,45,44,1405.0
2024-08-12,33,46,1470.0
2024-08-12,21,2,1030.0
2024-08-12,36,22,1255.0
2024-08-12,2,14,1190.0
2024-08-12,1,2,1380.0
2024-08-12,17,23,1740.0
2024-08-12,4,29,1400.0
2024-08-12,2,24,1395.0
2024-08-12,44,45,1405.0
2024-08-12,47,10,1350.0
2024-08-12,38,36,655.0
2024-08-12,19,30,1045.0
2024-08-13,45,46,4628.0
2024-08-13,46,45,4108.0
2024-08-13,45,47,5826.0
2024-08-13,47,45,4524.0
2024-08-13,46,9,5880.0
2024-08-13,9,46,3489.0
2024-08-13,46,48,5379.0
2024-08-13,48,46,2703.0
2024-08-13,45,9,4371.0
2024-08-13,9,45,2193.0
2024-08-13,47,5,3768.0
2024-08-13,5,47,2211.0
2024-08-13,46,44,3616.0
2024-08-13,46,35,3108.0
2024-08-13,45,28,2804.0
2024-08-13,35,46,1568.0
2024-08-13,44,46,2036.0
2024-08-13,2,40,3880.0
2024-08-13,11,36,1480.0
2024-08-13,19,32,2952.0
2024-08-13,36,11,2556.0
2024-08-13,28,45,1500.0
2024-08-13,2,30,1900.0
2024-08-13,40,2,2012.0
2024-08-13,30,2,1140.0
2024-08-13,32,19,1580.0
2024-08-13,12,36,1868.0
2024-08-13,47,43,3344.0
2024-08-13,13,23,1496.0
2024-08-13,36,7,1468.0
2024-08-13,43,47,1484.0
2024-08-13,7,36,1620.0
2024-08-13,36,12,1484.0
2024-08-13,46,18,2728.0
2024-08-13,18,46,1392.0
2024-08-13,45,48,2568.0
2024-08-13,45,42,2300.0
2024-08-13,23,25,868.0
2024-08-13,48,45,1240.0
2024-08-13,42,45,1540.0
2024-08-13,2,47,2455.0
2024-08-13,3,45,1192.0
2024-08-13,46,15,1968.0
2024-08-13,45,34,2650.0
2024-08-13,47,2,2365.0
2024-08-13,34,45,890.0
2024-08-13,47,28,2490.0
2024-08-13,45,3,2624.0
2024-08-13,47,46,2315.0
2024-08-13,2,16,2295.0
2024-08-13,25,23,532.0
2024-08-13,46,26,2105.0
2024-08-13,36,27,1664.0
2024-08-13,16,2,1180.0
2024-08-13,23,13,1320.0
2024-08-13,2,31,1960.0
2024-08-13,26,46,1440.0
2024-08-13,31,2,1092.0
2024-08-13,15,46,1096.0
2024-08-13,30,14,1712.0
2024-08-13,2,19,3295.0
2024-08-13,28,47,2020.0
2024-08-13,47,3,2235.0
2024-08-13,45,5,3025.0
2024-08-13,36,37,135.0
2024-08-13,46,47,1975.0
2024-08-13,5,45,1445.0
2024-08-13,46,20,2310.0
2024-08-13,3,47,965.0
2024-08-13,20,46,990.0
2024-08-13,19,2,1375.0
2024-08-13,27,36,1120.0
2024-08-13,14,30,1215.0
2024-08-13,45,39,1840.0
2024-08-13,39,45,1024.0
2024-08-13,36,41,752.0
2024-08-13,2,21,2025.0
2024-08-13,8,47,1075.0
2024-08-13,47,6,2030.0
2024-08-13,41,36,360.0
2024-08-13,2,1,1715.0
2024-08-13,37,36,70.0
2024-08-13,47,30,1725.0
2024-08-13,47,8,2035.0
2024-08-13,22,36,1050.0
2024-08-13,6,47,1185.0
2024-08-13,46,33,1520.0
2024-08-13,45,44,1930.0
2024-08-13,33,46,850.0
2024-08-13,21,2,920.0
2024-08-13,36,22,950.0
2024-08-13,2,14,1325.0
2024-08-13,1,2,1420.0
2024-08-13,17,23,1465.0
2024-08-13,4,29,1115.0
2024-08-13,2,24,1630.0
2024-08-13,44,45,1025.0
2024-08-13,47,10,1615.0
2024-08-13,38,36,635.0
2024-08-13,19,30,1065.0
2024-08-14,45,46,7192.0
2024-08-14,46,45,6568.0
2024-08-14,45,47,9378.0
2024-08-14,47,45,6358.0
2024-08-14,46,9,10452.0
2024-08-14,9,46,5850.0
2024-08-14,46,48,9078.0
2024-08-14,48,46,4425.0
2024-08-14,45,9,6318.0
2024-08-14,9,45,3687.0
2024-08-14,47,5,7611.0
2024-08-14,5,47,3423.0
2024-08-14,46,44,7356.0
2024-08-14,46,35,7344.0
2024-08-14,45,28,5740.0
2024-08-14,35,46,1972.0
2024-08-14,44,46,3452.0
2024-08-14,2,40,5728.0
2024-08-14,11,36,1876.0
2024-08-14,19,32,5592.0
2024-08-14,36,11,5820.0
2024-08-14,28,45,1764.0
2024-08-14,2,30,3552.0
2024-08-14,40,2,3292.0
2024-08-14,30,2,2568.0
2024-08-14,32,19,2568.0
2024-08-14,12,36,2788.0
2024-08-14,47,43,5908.0
2024-08-14,13,23,2476.0
2024-08-14,36,7,3004.0
2024-08-14,43,47,2564.0
2024-08-14,7,36,2928.0
2024-08-14,36,12,4296.0
2024-08-14,46,18,4288.0
2024-08-14,18,46,2416.0
2024-08-14,45,48,4096.0
2024-08-14,45,42,3464.0
2024-08-14,23,25,3284.0
2024-08-14,48,45,1892.0
2024-08-14,42,45,1788.0
2024-08-14,2,47,3875.0
2024-08-14,3,45,1464.0
2024-08-14,46,15,4032.0
2024-08-14,45,34,5690.0
2024-08-14,47,2,4330.0
2024-08-14,34,45,1525.0
2024-08-14,47,28,4405.0
2024-08-14,45,3,3920.0
2024-08-14,47,46,3075.0
2024-08-14,2,16,4350.0
2024-08-14,25,23,1280.0
2024-08-14,46,26,2370.0
2024-08-14,36,27,2712.0
2024-08-14,16,2,1440.0
2024-08-14,23,13,2875.0
2024-08-14,2,31,5228.0
2024-08-14,26,46,1880.0
2024-08-14,31,2,2084.0
2024-08-14,15,46,1592.0
2024-08-14,30,14,3604.0
2024-08-14,2,19,5140.0
2024-08-14,28,47,2930.0
2024-08-14,47,3,3950.0
2024-08-14,45,5,4690.0
2024-08-14,36,37,423.0
2024-08-14,46,47,2745.0
2024-08-14,5,45,1830.0
2024-08-14,46,20,2920.0
2024-08-14,3,47,1655.0
